trip_duration_days,miles_traveled,total_receipts_amount,miles_per_day,receipts_per_day,log_receipts,sqrt_miles,is_5day,is_long_trip,is_sweet_spot,is_receipts_over_800,is_receipts_under_50,is_rpd_under_20,is_efficient_miles,is_modest_short,is_modest_med,is_modest_long,is_vacation_penalty,is_miles_tier1,is_miles_tier2,is_cents_49,is_cents_99,days_x_miles,days_x_receipts,miles_x_receipts,miles_sq,receipts_sq,expected_output
8,1134.0,1049.84,141.74998228125222,131.22998359625205,6.957345123322133,33.67491648096547,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9072.0,8398.72,1190518.5599999998,1285956.0,1102164.0255999998,2073.13
8,403.0,654.97,50.37499370312579,81.87123976609504,6.4861150561910454,20.074859899884732,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3224.0,5239.76,263952.91000000003,162409.0,428985.70090000005,895.14
8,534.0,429.88,66.74999165625105,53.734993283125846,6.0658296290632885,23.108440016582687,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4272.0,3439.04,229555.91999999998,285156.0,184796.8144,916.02
13,564.0,2245.56,43.38461204733754,172.73537132804836,7.717155436366332,23.748684174075834,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7332.0,29192.28,1266495.84,318096.0,5042539.713599999,1745.09
2,752.0,958.29,375.999812000094,479.14476042761976,6.866193427501874,27.422618401604176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1504.0,1916.58,720634.08,565504.0,918319.7240999999,1144.41
11,293.0,1410.0,26.636361214876256,128.1818065289267,7.252053951852814,17.11724276862369,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3223.0,15510.0,413130.0,85849.0,1988100.0,1673.7
5,919.0,470.23,183.79996324000734,94.04598119080376,6.155346297543303,30.315012782448235,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4595.0,2351.15,432141.37,844561.0,221116.25290000002,1119.17
5,103.0,333.22,20.599995880000822,66.64398667120267,5.811799458775237,10.14889156509222,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,515.0,1666.1000000000001,34321.66,10609.0,111035.56840000002,573.58
1,893.0,19.76,892.9991070008931,19.759980240019765,3.033028058297688,29.88310559496787,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,893.0,19.76,17645.68,797449.0,390.45760000000007,570.71
12,37.0,52.65,3.0833330763889104,4.387499634375031,3.9824814690767076,6.082762530298219,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,444.0,631.8,1948.05,1369.0,2772.0225,789.01
8,1142.0,776.74,142.74998215625223,97.09248786343903,6.65639227809303,33.793490497431605,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,9136.0,6213.92,887037.08,1304164.0,603325.0276,1827.44
5,332.0,218.03,66.39998672000266,43.605991278801746,5.389208706736104,18.2208671582886,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1660.0,1090.15,72385.96,110224.0,47537.0809,801.73
7,950.0,1739.62,135.7142663265334,248.51710735469894,7.4619966505801045,30.822070014844883,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6650.0,12177.34,1652639.0,902500.0,3026277.7443999997,2032.23
9,223.0,1916.03,24.777775024691667,212.8921985675335,7.558532392375462,14.933184523068078,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2007.0,17244.27,427274.69,49729.0,3671170.9609,1623.73
6,522.0,1210.87,86.99998550000241,201.81163303139448,7.099919900150344,22.847319317591726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3132.0,7265.219999999999,632074.1399999999,272484.0,1466206.1568999998,1577.01
12,46.0,2077.07,3.833333013888916,173.08915224257066,7.639194857328571,6.782329983125268,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,552.0,24924.840000000004,95545.22,2116.0,4314219.7849,1666.29
2,252.0,1545.94,125.9999370000315,772.9696135151933,7.344034065076252,15.874507866387544,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,504.0,3091.88,389576.88,63504.0,2389930.4836000004,1300.19
14,999.0,619.42,71.35713776020445,44.244282553979815,6.430396668049054,31.606961258558215,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,13986.0,8671.88,618800.58,998001.0,383681.13639999996,1510.57
13,125.0,2004.61,9.615383875739703,154.20075736917252,7.603703532870744,11.180339887498949,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1625.0,26059.93,250576.25,15625.0,4018461.2520999997,1721.56
9,597.0,625.99,66.33332596296378,69.55443671617371,6.4409305915424175,24.43358344574123,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5373.0,5633.91,373716.03,356409.0,391863.4801,990.84
3,289.0,853.79,96.33330122223292,284.5965718011427,6.7508558247336055,17.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,867.0,2561.37,246745.31,83521.0,728957.3640999999,969.85
7,953.0,1918.24,136.14283769388032,274.0342465665362,7.5596845533258,30.870698080866262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6671.0,13427.68,1828082.72,908209.0,3679644.6976,1833.56
4,275.0,2359.64,68.7499828125043,589.9098525225368,7.766688047695937,16.583123951777,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1100.0,9438.56,648901.0,75625.0,5567900.929599999,1483.58
5,755.0,1584.41,150.99996980000603,316.88193662361266,7.3685983279396154,27.477263328068172,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3775.0,7922.05,1196229.55,570025.0,2510355.0481000002,1729.08
9,803.0,880.17,89.22221230864308,97.79665580037158,6.781250569863868,28.337254630609507,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7227.0,7921.53,706776.51,644809.0,774699.2288999999,1589.75
11,293.0,285.14,26.636361214876256,25.92181582528947,5.656481201538188,17.11724276862369,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3223.0,3136.54,83546.01999999999,85849.0,81304.81959999999,966.87
6,164.0,1460.21,27.333328777778537,243.36829277195122,7.2870201385878275,12.806248474865697,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,984.0,8761.26,239474.44,26896.0,2132213.2441000002,1535.3
12,675.0,2277.93,56.249995312500396,189.827484181043,7.731461313547985,25.98076211353316,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8100.0,27335.159999999996,1537602.75,455625.0,5188965.084899999,1807.33
11,859.0,146.71,78.09090199173619,13.3372715147935,4.995250892052509,29.30870177950569,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9449.0,1613.8100000000002,126023.89000000001,737881.0,21523.8241,1267.98
2,296.0,1878.7,147.999926000037,939.3495303252348,7.538867468622549,17.204650534085253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,592.0,3757.4,556095.2000000001,87616.0,3529513.69,1354.0
7,300.0,2417.85,42.85713673469475,345.40709351327234,7.791047499592716,17.320508075688775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2100.0,16924.95,725355.0,90000.0,5845998.6225,1634.04
2,1155.0,1517.18,577.4997112501443,758.5896207051896,7.3252675280009685,33.98529093593286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2310.0,3034.36,1752342.9000000001,1334025.0,2301835.1524,1543.17
5,765.0,480.48,152.9999694000061,96.09598078080384,6.176864693511534,27.65863337187866,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3825.0,2402.4,367567.2,585225.0,230861.03040000002,1038.42
9,1097.0,2330.2,121.88887534568053,258.9110823432131,7.75413843544094,33.12099032335839,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9873.0,20971.8,2556229.4,1203409.0,5429832.039999999,1728.07
4,422.0,2049.71,105.49997362500659,512.427371893157,7.625941353633508,20.54263858417414,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1688.0,8198.84,864977.62,178084.0,4201311.084100001,1491.9
14,1020.0,510.33,72.8571376530616,36.452140253418555,6.2370151743330196,31.937438845342623,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14280.0,7144.62,520536.6,1040400.0,260436.7089,1406.95
4,205.0,545.57,51.2499871875032,136.39246590188353,6.303662387245703,14.317821063276353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,820.0,2182.28,111841.85,42025.0,297646.62490000005,682.22
12,1046.0,1850.85,87.1666594027784,154.23748714687608,7.523940418405454,32.341923257592455,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,12552.0,22210.199999999997,1935989.0999999999,1094116.0,3425645.7224999997,1875.72
4,1001.0,739.08,250.24993743751563,184.76995380751154,6.606758288463063,31.63858403911275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4004.0,2956.32,739819.0800000001,1002001.0,546239.2464000001,1116.31
9,938.0,742.17,104.2222106419766,82.46332417074176,6.61092482069997,30.62678566222711,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8442.0,6679.53,696155.46,879844.0,550816.3089,1632.1
5,351.0,407.74,70.1999859600028,81.54798369040326,6.01307925708039,18.734993995195193,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1755.0,2038.7,143116.74,123201.0,166251.9076,883.11
9,748.0,653.42,83.11110187654424,72.60221415530954,6.483749347168707,27.349588662354687,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6732.0,5880.78,488758.16,559504.0,426957.69639999996,1249.66
13,1186.0,2462.26,91.2307622130183,189.40460081503073,7.8092409548715995,34.438350715445125,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,15418.0,32009.380000000005,2920240.3600000003,1406596.0,6062724.307600001,1906.35
6,384.0,1656.04,63.99998933333511,276.0066206655632,7.412788157147268,19.595917942265423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2304.0,9936.24,635919.36,147456.0,2742468.4816,1682.33
10,150.0,418.41,14.999998500000151,41.84099581590042,6.0388489617696415,12.24744871391589,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1500.0,4184.1,62761.50000000001,22500.0,175066.92810000002,844.9
10,783.0,158.93,78.29999217000079,15.89299841070016,5.074736219502779,27.982137159266443,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7830.0,1589.3000000000002,124442.19,613089.0,25258.7449,993.55
6,372.0,2494.69,61.99998966666839,415.7815973697338,7.82232052305807,19.28730152198591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2232.0,14968.14,928024.68,138384.0,6223478.1961,1742.34
10,958.0,1643.76,95.79999042000097,164.37598356240164,7.4053497558989845,30.95157508108432,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9580.0,16437.6,1574722.08,917764.0,2701946.9376,1827.18
8,34.0,1225.2,4.249999468750067,153.14998085625243,7.111675235328588,5.830951894845301,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,272.0,9801.6,41656.8,1156.0,1501115.04,1438.52
7,151.0,2461.93,21.571425489796358,351.70423547082345,7.80910697709141,12.288205727444508,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1057.0,17233.51,371751.43,22801.0,6061099.324899999,1516.58
7,150.0,1379.35,21.428568367347374,197.049971850004,7.230092369182732,12.24744871391589,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1050.0,9655.449999999999,206902.5,22500.0,1902606.4224999996,1500.09
6,751.0,2085.98,125.16664580555903,347.6632753894541,7.643473323897598,27.40437921208944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4506.0,12515.880000000001,1566570.98,564001.0,4351312.5604,1757.81
7,568.0,159.12,81.14284555102206,22.731425324082096,5.075923534124373,23.83275057562597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3976.0,1113.8400000000001,90380.16,322624.0,25319.1744,738.92
12,574.0,2240.9,47.83332934722256,186.74165110486243,7.715078999604354,23.958297101421877,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6888.0,26890.800000000003,1286276.6,329476.0,5021632.8100000005,1785.72
13,36.0,808.38,2.769230556213034,62.18307213976369,6.696268522474999,6.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,468.0,10508.94,29101.68,1296.0,653478.2244,1190.16
14,595.0,1818.77,42.499996964285934,129.91213357770474,7.506465398458648,24.392621835300936,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8330.0,25462.78,1082168.15,354025.0,3307924.3129,1889.9
7,381.0,2342.27,54.428563653062334,334.60995219857824,7.759302668744337,19.519221295943137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2667.0,16395.89,892404.87,145161.0,5486228.7529,1705.24
14,174.0,815.3,12.428570540816391,58.235710126020706,6.70478193445731,13.19090595827292,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2436.0,11414.199999999999,141862.19999999998,30276.0,664714.09,1295.14
11,226.0,2013.45,20.54545267768612,183.04089245082798,7.608101484268775,15.033296378372908,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2486.0,22147.95,455039.7,51076.0,4053980.9025000003,1590.82
13,137.0,1505.66,10.538460727810714,115.81999109076993,7.317650559369617,11.704699910719626,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1781.0,19573.58,206275.42,18769.0,2267012.0356,1777.72
13,774.0,206.45,59.538456958580234,15.880768009171693,5.334890346778876,27.820855486487112,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,10062.0,2683.85,159792.3,599076.0,42621.60249999999,1110.0
5,1120.0,1514.91,223.99995520000894,302.9819394036121,7.323771197685424,33.46640106136302,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5600.0,7574.55,1696699.2000000002,1254400.0,2294952.3081,1658.97
4,862.0,2335.55,215.49994612501345,583.8873540281616,7.756430761440725,29.359836511806396,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3448.0,9342.2,2013244.1,743044.0,5454793.802500001,1698.94
8,829.0,1147.89,103.62498704687663,143.486232064221,7.046551537843722,28.792360097775937,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6632.0,9183.12,951600.81,687241.0,1317651.4521000003,2004.34
4,380.0,446.66,94.99997625000593,111.66497208375698,6.104034015711478,19.493588689617926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1520.0,1786.64,169730.80000000002,144400.0,199505.15560000003,764.24
9,238.0,1197.83,26.444441506173167,133.09220743419917,7.089101360154412,15.427248620541512,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2142.0,10780.47,285083.54,56644.0,1434796.7088999997,1560.78
13,1199.0,493.0,92.23076213609522,37.923074005917385,6.202535517187923,34.62657938636157,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15587.0,6409.0,591107.0,1437601.0,243049.0,1634.13
12,710.0,1249.41,59.16666173611153,104.11749132354241,7.131226776516106,26.645825188948457,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8520.0,14992.920000000002,887081.1000000001,504100.0,1561025.3481000003,1921.09
14,719.0,1973.14,51.357139188775776,140.93856136153136,7.587888139464398,26.814175355583846,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,10066.0,27623.960000000003,1418687.6600000001,516961.0,3893281.4596,1980.99
1,482.0,1697.08,481.99951800048206,1697.078302921697,7.437253480013513,21.95449840010015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,482.0,1697.08,817992.5599999999,232324.0,2880080.5264,1198.24
9,444.0,725.31,49.33332785185247,80.58999104555654,6.5879769209325945,21.071307505705477,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3996.0,6527.789999999999,322037.63999999996,197136.0,526074.5961,1062.52
11,610.0,1990.79,55.454540413223604,180.98089263810067,7.59678901090054,24.698178070456937,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6710.0,21898.69,1214381.9,372100.0,3963244.8241,1753.56
4,238.0,1707.28,59.49998512500372,426.81989329502665,7.443242295338965,15.427248620541512,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,952.0,6829.12,406332.64,56644.0,2914804.9984,1483.48
2,299.0,1612.7,149.49992525003736,806.3495968252015,7.386284957947306,17.291616465790582,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,598.0,3225.4,482197.3,89401.0,2600801.29,1282.8
10,273.0,799.9,27.299997270000276,79.9899920010008,6.685736095329637,16.522711641858304,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2730.0,7999.0,218372.69999999998,74529.0,639840.01,1155.05
3,154.0,274.04,51.33331622222792,91.34663621778793,5.616916541634539,12.409673645990857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,462.0,822.1200000000001,42202.16,23716.0,75097.92160000002,406.91
7,636.0,697.02,90.85712987755288,99.57427148938979,6.548247755647004,25.219040425836983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4452.0,4879.139999999999,443304.72,404496.0,485836.88039999997,1276.06
2,1038.0,685.07,518.9997405001297,342.53482873258565,6.530979663336402,32.218007387174026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2076.0,1370.14,711102.66,1077444.0,469320.9049000001,962.14
2,798.0,2334.41,398.9998005000997,1167.2044163977916,7.755942743554174,28.24889378365107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1596.0,4668.82,1862859.18,636804.0,5449470.048099999,1485.4
12,601.0,2166.56,50.083329159722574,180.54665162111237,7.681357389932466,24.515301344262525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7212.0,25998.72,1302102.56,361201.0,4693982.2336,1918.46
6,290.0,814.04,48.33332527777912,135.67331072111486,6.703237191791092,17.029386365926403,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1740.0,4884.24,236071.59999999998,84100.0,662661.1216,1077.35
8,16.0,259.02,1.9999997500000315,32.37749595281301,5.560758551134023,4.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,128.0,2072.16,4144.32,256.0,67091.36039999999,543.56
8,303.0,1072.44,37.87499526562559,134.0549832431271,6.978623723814578,17.406895185529212,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2424.0,8579.52,324949.32,91809.0,1150127.5536000002,1453.25
11,372.0,2048.26,33.81817874380194,186.20543761768752,7.625234031355319,19.28730152198591,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4092.0,22530.86,761952.7200000001,138384.0,4195369.027600001,1632.61
3,864.0,2338.52,287.99990400003196,779.5064068311976,7.757701059104951,29.393876913398138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2592.0,7015.5599999999995,2020481.28,746496.0,5468675.7904,1513.04
11,913.0,2253.41,82.99999245454615,204.85543592223308,7.720643576904627,30.215889859476256,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,10043.0,24787.51,2057363.3299999998,833569.0,5077856.628099999,1758.56
14,805.0,834.06,57.49999589285744,59.575710030306425,6.727503578556742,28.372521918222215,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,11270.0,11676.84,671418.2999999999,648025.0,695656.0835999999,1683.49
5,905.0,2317.31,180.99996380000724,463.4619073076185,7.748593750937131,30.083217912982647,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4525.0,11586.55,2097165.55,819025.0,5369925.6361,1691.38
10,728.0,226.53,72.79999272000073,22.65299773470023,5.4272820978290355,26.981475126464083,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7280.0,2265.3,164913.84,529984.0,51315.8409,1060.47
4,842.0,893.25,210.49994737501314,223.31244417188896,6.795985378139127,29.017236257093817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3368.0,3573.0,752116.5,708964.0,797895.5625,1324.64
5,117.0,953.06,23.399995320000937,190.6119618776076,6.860726562552361,10.816653826391969,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,585.0,4765.299999999999,111508.01999999999,13689.0,908323.3635999999,1116.8
12,307.0,957.17,25.58333120138907,79.76416001965333,6.865025215255074,17.52141546793523,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3684.0,11486.039999999999,293851.19,94249.0,916174.4088999999,1432.75
9,51.0,314.81,5.666666037037108,34.97888500234611,5.755140766931343,7.14142842854285,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,459.0,2833.29,16055.31,2601.0,99105.3361,704.94
7,1071.0,841.11,152.99997814286027,120.15855426306368,6.735910647039658,32.72613634390714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7497.0,5887.77,900828.81,1147041.0,707466.0321000001,1699.9
13,922.0,1510.22,70.92307146745604,116.17076029455691,7.320672550615341,30.364452901377952,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,11986.0,19632.86,1392422.84,850084.0,2280764.4484,1967.87
8,867.0,2373.39,108.37498645312671,296.67371291578587,7.772495841373896,29.444863728670914,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6936.0,18987.12,2057729.13,751689.0,5632980.092099999,1747.22
11,1013.0,1483.3,92.09090071900903,134.84544228677797,7.302698559630719,31.827660925679098,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,11143.0,16316.3,1502582.9,1026169.0,2200178.8899999997,1952.8
6,1148.0,1525.81,191.33330144444975,254.3016242830626,7.330935870495945,33.88214869219483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6888.0,9154.86,1751629.88,1317904.0,2328096.1561,1776.48
12,158.0,2195.67,13.166665569444536,182.97248475229296,7.694697856277974,12.569805089976535,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1896.0,26348.04,346915.86,24964.0,4820966.7489,1625.46
5,1010.0,2054.21,201.99995960000808,410.84191783161646,7.628133311490337,31.78049716414141,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5050.0,10271.05,2074752.1,1020100.0,4219778.7241,1810.37
1,682.0,1517.04,681.999318000682,1517.038482961517,7.325175308069541,26.115129714401192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,682.0,1517.04,1034621.28,465124.0,2301410.3616,1376.04
5,14.0,78.33,2.799999440000112,15.665996866800626,4.373616367313912,3.7416573867739413,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,70.0,391.65,1096.62,196.0,6135.5889,406.7
6,1203.0,1900.48,200.4999665833389,316.7466138755643,7.550387809300904,34.68429039204925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7218.0,11402.880000000001,2286277.44,1447209.0,3611824.2304000002,1972.88
4,810.0,1852.31,202.49994937501265,463.07738423065393,7.524728508569207,28.460498941515414,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3240.0,7409.24,1500371.0999999999,656100.0,3431052.3361,1575.87
3,760.0,2073.25,253.333248888917,691.083102972299,7.637354921544395,27.568097504180443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2280.0,6219.75,1575670.0,577600.0,4298365.5625,1522.45
7,868.0,625.09,123.99998228571681,89.29855867163448,6.439494130734238,29.46183972531247,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6076.0,4375.63,542578.12,753424.0,390737.50810000004,1403.48
7,205.0,103.31,29.285710102041413,14.758569320204384,4.64736723468788,14.317821063276353,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1435.0,723.1700000000001,21178.55,42025.0,10672.956100000001,683.1
5,387.0,1882.35,77.39998452000309,376.46992470601504,7.5408073849907415,19.672315572906,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1935.0,9411.75,728469.45,149769.0,3543241.5224999995,1588.8
11,447.0,130.07,40.6363599421491,11.824544379586875,4.8757315316314545,21.142374511865974,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4917.0,1430.77,58141.28999999999,199809.0,16918.204899999997,852.02
9,482.0,1348.44,53.55554960493894,149.82665001926114,7.207444970558195,21.95449840010015,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4338.0,12135.960000000001,649948.0800000001,232324.0,1818290.4336,1633.26
7,15.0,2436.67,2.1428568367347376,348.09566455776223,7.798797944029775,3.872983346207417,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,105.0,17056.690000000002,36550.05,225.0,5937360.6889,1459.63
10,955.0,1182.33,95.49999045000096,118.23298817670118,7.076087776895976,30.903074280724887,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9550.0,11823.3,1129125.15,912025.0,1397904.2288999998,1950.3
5,41.0,2314.68,8.199998360000327,462.9359074128185,7.747458659889294,6.4031242374328485,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,205.0,11573.4,94901.87999999999,1681.0,5357743.5024,1500.28
2,1189.0,1164.74,594.4997027501486,582.3697088151456,7.061111357483076,34.48187929913333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2378.0,2329.48,1384875.86,1413721.0,1356619.2676000001,1666.52
2,762.0,519.74,380.99980950009524,259.86987006506496,6.255250876884208,27.60434748368452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524.0,1039.48,396041.88,580644.0,270129.6676,752.69
10,895.0,937.46,89.4999910500009,93.74599062540095,6.844240233914205,29.916550603303182,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8950.0,9374.6,839026.7000000001,801025.0,878831.2516000001,1714.8
13,858.0,2258.01,65.99999492307732,173.69306356207207,7.7226819431957,29.29163703175362,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,11154.0,29354.130000000005,1937372.58,736164.0,5098609.160100001,1889.71
11,650.0,524.8,59.09090371900876,47.70908657190122,6.264920912295781,25.495097567963924,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7150.0,5772.799999999999,341119.99999999994,422500.0,275415.04,1179.09
4,198.0,2106.63,49.499987625003094,526.6573683356579,7.653319372433863,14.071247279470288,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,792.0,8426.52,417112.74000000005,39204.0,4437889.956900001,1450.67
1,791.0,1927.75,790.9992090007911,1927.7480722519279,7.56462740367737,28.124722220850465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,791.0,1927.75,1524850.25,625681.0,3716220.0625,1419.88
14,1020.0,1201.75,72.8571376530616,85.8392795829086,7.092365880579563,31.937438845342623,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,14280.0,16824.5,1225785.0,1040400.0,1444203.0625,2337.73
12,59.0,2247.39,4.916666256944479,187.2824843931263,7.717969683510842,7.681145747868608,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,708.0,26968.68,132596.00999999998,3481.0,5050761.8121,1629.92
8,626.0,545.84,78.24999021875124,68.22999147125108,6.304156255063791,25.019992006393608,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5008.0,4366.72,341695.84,391876.0,297941.3056,1142.89
5,57.0,559.05,11.399997720000457,111.80997763800445,6.328026065457748,7.54983443527075,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,285.0,2795.25,31865.85,3249.0,312536.90249999997,639.73
5,908.0,716.7,181.59996368000725,143.33997133200575,6.576051654436026,30.133038346638727,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4540.0,3583.5,650763.6000000001,824464.0,513658.8900000001,1375.88
13,8.0,78.44,0.615384568047341,6.033845689704178,4.375002019736917,2.8284271247461903,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,104.0,1019.72,627.52,64.0,6152.8336,713.71
11,684.0,672.51,62.18181252892614,61.13726716933935,6.512502843550139,26.153393661244042,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7524.0,7397.61,459996.83999999997,467856.0,452269.7001,1487.93
4,180.0,2365.46,44.999988750002814,591.3648521587869,7.7691504466046775,13.416407864998739,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,720.0,9461.84,425782.8,32400.0,5595401.0116,1443.02
13,511.0,1628.33,39.3076892840239,125.25614421106583,7.395924166354715,22.60530911091463,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6643.0,21168.29,832076.63,261121.0,2651458.5889,1915.79
